Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
418,70,RL,Q4,Q4,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,,Q1,TA,TA,BrkTil,Gd,TA,No,BLQ,Q3,Unf,Q1,Q2,Q4,GasW,TA,N,FuseA,Q3,Q2,Q1,Q4,1,0,2,1,4,1,TA,10,Typ,1,Gd,Detchd,1918.0,Unf,3,Q4,TA,TA,N,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,11,2007,WD,Normal,239000
419,50,RL,Q2,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,BrkTil,TA,TA,No,ALQ,Q1,Unf,Q1,Q2,Q1,GasA,Fa,N,FuseF,Q1,Q1,Q1,Q2,1,0,1,1,3,1,TA,7,Typ,0,,Detchd,1940.0,Unf,1,Q1,TA,TA,P,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,4,2007,WD,AdjLand,126000
420,20,RL,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,,Q1,TA,TA,CBlock,TA,TA,No,BLQ,Q3,Unf,Q1,Q2,Q3,GasA,Ex,Y,SBrkr,Q2,Q1,Q1,Q1,1,0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1968.0,Unf,1,Q1,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,7,2010,WD,Normal,142000
421,90,RM,Q3,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q2,TA,Gd,PConc,Gd,Gd,Gd,GLQ,Q3,Unf,Q1,Q1,Q4,GasA,Ex,Y,SBrkr,Q3,Q1,Q1,Q2,2,0,2,0,2,2,TA,8,Typ,0,,Attchd,1997.0,Fin,4,Q4,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,11,2008,WD,Alloca,206300
422,20,RL,Q1,Q4,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2000,Gable,CompShg,CemntBd,CmentBd,Stone,Q1,Gd,TA,CBlock,Gd,TA,No,ALQ,Q3,Unf,Q1,Q2,Q4,GasA,Gd,Y,SBrkr,Q4,Q1,Q1,Q3,0,1,2,0,3,1,Gd,8,Typ,1,TA,Attchd,1977.0,Fin,2,Q3,TA,TA,Y,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2009,WD,Normal,215000
423,20,RL,Q4,Q4,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,Hip,CompShg,HdBoard,HdBoard,,Q1,TA,TA,CBlock,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Ex,Y,FuseA,Q2,Q1,Q1,Q1,0,0,1,0,2,1,TA,4,Typ,0,,Attchd,1954.0,RFn,2,Q3,TA,TA,N,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,2,2008,WD,Normal,113000
424,60,RL,Q4,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q2,Gd,TA,PConc,Gd,TA,No,GLQ,Q3,Unf,Q1,Q3,Q4,GasA,Gd,Y,SBrkr,Q4,Q2,Q1,Q4,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,3,Q4,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,6,2008,WD,Normal,315000
425,20,RL,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Q1,TA,TA,CBlock,Gd,TA,No,LwQ,Q2,Unf,Q1,Q3,Q3,GasA,Gd,Y,FuseA,Q3,Q1,Q1,Q2,1,0,1,0,2,1,TA,6,Typ,1,Gd,Attchd,1956.0,RFn,1,Q1,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,5,2008,WD,Normal,139000
426,60,RM,Q2,Q1,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,,Q1,TA,Gd,CBlock,TA,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,Gd,Y,SBrkr,Q1,Q1,Q1,Q2,0,0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1947.0,Unf,1,Q1,TA,TA,P,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,9,2009,WD,Normal,135000
427,80,RL,Q1,Q4,Pave,,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Q1,Gd,TA,PConc,Gd,TA,Gd,GLQ,Q3,Unf,Q1,Q1,Q4,GasA,Gd,Y,SBrkr,Q4,Q1,Q1,Q3,1,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989.0,Fin,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,8,2009,WD,Normal,275000
428,20,RL,Q3,Q2,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,,Q1,TA,TA,CBlock,TA,TA,No,Rec,Q1,Unf,Q1,Q3,Q2,GasA,Ex,Y,SBrkr,Q2,Q1,Q1,Q1,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1964.0,Unf,1,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2008,WD,Normal,109008
429,20,RL,Q3,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q1,Gd,TA,PConc,Gd,TA,No,GLQ,Q2,Unf,Q1,Q3,Q3,GasA,Ex,Y,SBrkr,Q3,Q1,Q1,Q2,1,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2007.0,RFn,2,Q4,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,9,2007,New,Partial,195400
430,20,RL,Q4,Q3,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,,Q1,TA,TA,CBlock,Gd,TA,Mn,GLQ,Q3,Unf,Q1,Q2,Q4,GasA,TA,Y,SBrkr,Q4,Q1,Q1,Q2,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1988.0,Unf,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,3,2009,WD,Normal,175000
431,160,RM,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,Q2,TA,TA,CBlock,TA,TA,No,ALQ,Q2,Unf,Q1,Q1,Q1,GasA,TA,Y,SBrkr,Q1,Q1,Q1,Q1,0,0,1,1,2,1,TA,4,Typ,0,,Detchd,1971.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2008,COD,Abnorml,85400
432,50,RM,Q2,Q1,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,BrkTil,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Gd,Y,SBrkr,Q3,Q1,Q1,Q2,0,0,1,0,4,1,TA,7,Typ,0,,,,,0,Q1,,,N,Q1,Q3,Q1,Q1,Q1,Q1,,MnPrv,,Q1,9,2008,ConLD,Abnorml,79900
433,160,RM,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,Q2,TA,TA,CBlock,TA,TA,No,ALQ,Q2,Unf,Q1,Q2,Q1,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q2,1,0,1,1,2,1,TA,6,Min1,0,,Detchd,1971.0,Unf,2,Q2,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,8,2007,WD,Normal,122500
434,60,RL,Q4,Q3,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,,Q1,TA,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Ex,Y,SBrkr,Q2,Q1,Q1,Q3,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2,Q2,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,7,2008,WD,Normal,181000
435,180,RM,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,,Q1,TA,Gd,CBlock,Gd,TA,Av,ALQ,Q2,Unf,Q1,Q1,Q1,GasA,Gd,Y,SBrkr,Q1,Q1,Q1,Q1,1,0,1,0,1,1,TA,3,Typ,0,,,,,0,Q1,,,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2008,WD,Normal,81000
436,60,RL,Q2,Q3,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Gd,TA,Av,GLQ,Q2,ALQ,Q1,Q1,Q2,GasA,Ex,Y,SBrkr,Q1,Q2,Q1,Q3,1,0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1996.0,RFn,2,Q3,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,4,2009,ConLw,Normal,212000
437,50,RM,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,,Q1,TA,TA,BrkTil,Fa,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,TA,Y,FuseA,Q1,Q1,Q1,Q1,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1990.0,Unf,2,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,10,2006,WD,Normal,116000
438,45,RM,Q2,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,,Q1,Gd,TA,PConc,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Gd,Y,SBrkr,Q2,Q1,Q1,Q1,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1926.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,1,2009,WD,Normal,119000
439,30,RL,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,,Q1,TA,TA,PConc,TA,TA,No,LwQ,Q1,Unf,Q1,Q1,Q1,GasA,TA,N,SBrkr,Q1,Q1,Q1,Q1,0,0,1,0,2,1,Gd,4,Typ,1,Gd,Detchd,1990.0,Unf,1,Q2,Gd,TA,P,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,3,2007,WD,Normal,90350
440,50,RL,Q3,Q4,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,Q1,TA,TA,BrkTil,TA,Fa,Mn,Unf,Q1,Unf,Q1,Q3,Q1,GasA,Gd,Y,SBrkr,Q1,Q1,Q1,Q2,0,0,1,0,3,1,Gd,7,Typ,0,,Detchd,2005.0,Unf,2,Q3,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,GdPrv,Shed,Q1,8,2009,ConLI,Normal,110000
441,20,RL,Q4,Q4,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,Q2,Ex,TA,PConc,Ex,TA,Gd,GLQ,Q3,ALQ,Q1,Q3,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q4,1,0,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,2008.0,Fin,3,Q4,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,4,2009,WD,Normal,555000
442,90,RL,Q4,Q4,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q2,TA,TA,CBlock,TA,TA,No,ALQ,Q1,Unf,Q1,Q4,Q4,GasA,TA,N,FuseF,Q4,Q1,Q1,Q2,0,0,2,0,4,2,Fa,8,Typ,0,,,,,0,Q1,,,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,9,2008,WD,Normal,118000
443,50,RM,Q2,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,PConc,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q3,GasA,TA,Y,SBrkr,Q3,Q1,Q1,Q3,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1930.0,Unf,2,Q2,TA,TA,P,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2008,WD,Normal,162900
444,120,RL,Q2,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,Q1,Gd,TA,PConc,Ex,TA,Av,Unf,Q1,Unf,Q1,Q4,Q3,GasA,Ex,Y,SBrkr,Q3,Q1,Q1,Q2,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,3,Q4,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2007,New,Partial,172500
445,60,RL,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,Gd,PConc,Gd,TA,No,GLQ,Q2,Unf,Q1,Q2,Q2,GasA,Ex,Y,SBrkr,Q2,Q2,Q1,Q4,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,Unf,2,Q3,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,7,2008,WD,Normal,210000
446,20,RL,Q3,Q3,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,,Q1,TA,TA,CBlock,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q4,GasA,Fa,Y,SBrkr,Q4,Q1,Q1,Q3,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1956.0,Unf,2,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,11,2009,COD,Normal,127500
447,20,RL,Q4,Q4,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,,Q1,Gd,TA,CBlock,TA,TA,No,ALQ,Q1,Rec,Q1,Q3,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q4,0,0,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,1966.0,Fin,2,Q4,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2010,WD,Normal,190000
448,60,RL,Q1,Q3,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Gd,Y,SBrkr,Q2,Q2,Q1,Q4,0,0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998.0,Fin,2,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2006,WD,Normal,199900
449,50,RM,Q2,Q2,Pave,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,BrkTil,TA,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,TA,Y,SBrkr,Q1,Q1,Q1,Q2,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1,Q1,TA,TA,N,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2006,WD,Normal,119500
450,50,RM,Q2,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,Gd,CBlock,TA,TA,No,ALQ,Q1,Unf,Q1,Q2,Q1,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q2,0,0,1,1,2,1,TA,6,Typ,0,,Detchd,1981.0,Unf,1,Q1,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,6,2007,WD,Normal,120000
451,30,RM,Q3,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,,Q1,TA,TA,BrkTil,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Ex,Y,FuseA,Q1,Q1,Q1,Q1,0,0,1,0,2,1,Gd,5,Typ,0,,Detchd,1932.0,Unf,1,Q1,Fa,Fa,N,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,6,2006,WD,Normal,110000
452,20,RL,Q2,Q4,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,,Q1,TA,TA,CBlock,Gd,TA,Gd,ALQ,Q2,Unf,Q1,Q4,Q4,GasA,TA,Y,SBrkr,Q4,Q1,Q1,Q3,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1975.0,Unf,2,Q3,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,12,2006,WD,Normal,280000
453,60,RL,Q1,Q2,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,Q1,Gd,TA,PConc,Ex,TA,No,ALQ,Q3,Unf,Q1,Q1,Q2,GasA,Ex,Y,SBrkr,Q2,Q2,Q1,Q3,1,0,2,1,3,1,TA,7,Typ,0,,Attchd,1996.0,Fin,2,Q2,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,7,2007,WD,Normal,204000
454,60,FV,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,Ex,Y,SBrkr,Q1,Q2,Q1,Q3,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2008.0,RFn,2,Q4,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,6,2009,WD,Normal,210000
455,90,RL,Q2,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,,Q1,TA,TA,CBlock,TA,TA,No,ALQ,Q3,Unf,Q1,Q1,Q4,GasA,TA,Y,SBrkr,Q4,Q1,Q1,Q3,2,0,2,0,4,2,TA,8,Typ,0,,Detchd,1976.0,Unf,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2006,WD,Family,188000
456,20,RL,Q4,Q3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,Q2,TA,TA,CBlock,TA,TA,No,ALQ,Q3,Unf,Q1,Q2,Q3,GasA,Fa,Y,SBrkr,Q3,Q1,Q1,Q2,0,0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973.0,Unf,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,9,2007,WD,Normal,175500
457,70,RM,Q1,Q1,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,,Q1,TA,TA,BrkTil,TA,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,Fa,N,SBrkr,Q1,Q1,Q1,Q2,0,0,1,0,4,1,TA,7,Typ,0,,Detchd,1916.0,Unf,3,Q3,Fa,Fa,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,5,2008,COD,Abnorml,98000
458,20,RL,Q1,Q4,Pave,,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,,Q1,TA,TA,CBlock,Gd,TA,Gd,BLQ,Q3,Unf,Q1,Q2,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q3,1,0,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954.0,Fin,2,Q3,TA,TA,Y,Q2,Q3,Q1,Q1,Q1,Q1,,,,Q1,3,2008,WD,Normal,256000
459,70,RM,Q1,Q1,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,,Q1,TA,Gd,PConc,TA,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,Fa,Y,SBrkr,Q1,Q2,Q1,Q3,0,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,Q1,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,MnPrv,,Q1,6,2008,WD,Normal,161000
460,50,RL,Q1,Q1,Pave,,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,Q1,TA,TA,CBlock,TA,TA,No,LwQ,Q1,Unf,Q1,Q3,Q1,GasA,TA,Y,SBrkr,Q2,Q1,Q1,Q2,1,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1950.0,Unf,1,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2009,WD,Normal,110000
461,60,FV,Q3,Q2,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,Q1,Gd,TA,PConc,Gd,TA,No,GLQ,Q2,Unf,Q1,Q2,Q2,GasA,Ex,Y,SBrkr,Q1,Q2,Q1,Q4,1,0,2,1,3,1,TA,8,Typ,0,,BuiltIn,2009.0,Fin,2,Q3,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,12,2009,New,Partial,263435
462,70,RL,Q2,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,Q1,Gd,Gd,PConc,Gd,Gd,No,ALQ,Q1,BLQ,Q1,Q1,Q1,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q2,1,0,1,0,3,1,Gd,6,Typ,0,,Detchd,1971.0,RFn,2,Q3,TA,TA,Y,Q2,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,4,2009,WD,Normal,155000
463,20,RL,Q2,Q2,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,CBlock,TA,TA,No,Rec,Q2,BLQ,Q1,Q1,Q2,GasA,Gd,Y,SBrkr,Q1,Q1,Q1,Q1,0,0,1,0,3,1,TA,5,Typ,1,Po,Detchd,1965.0,Unf,1,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,GdWo,,Q1,12,2009,WD,Normal,62383
464,70,RL,Q3,Q4,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,,Q1,TA,TA,CBlock,TA,TA,No,LwQ,Q1,Unf,Q1,Q2,Q1,GasA,Fa,Y,FuseA,Q1,Q2,Q1,Q3,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,8,2008,WD,Normal,188700
